Reactant_pair,CAR,KEGG_reactions,RPAIR_main,source,target
C00011_C00643,0.111,R02701,False,C00011,C00643
C00011_C00826,0.111,"R00691,R00732,R00733",False,C00011,C00826
C00011_C02794,0.111,R04172,False,C00011,C02794
C00011_C05651,0.111,R04909,False,C00011,C05651
C00011_C06581,0.111,R05377,False,C00011,C06581
C00011_C16600,0.111,R08215,False,C00011,C16600
C00011_C17223,0.111,R08636,False,C00011,C17223
C00011_C20654,0.111,R10502,False,C00011,C20654
C00011_C20913,0.111,R10887,False,C00011,C20913
C00011_C21777,0.111,R11932,False,C00011,C21777
C00013_C00180,0.111,"R01422,R02452,R02453,R05506,R05587,R06310,R08171,R08430,R09528",False,C00013,C00180
C00013_C00407,0.111,R11084,False,C00013,C00407
C00013_C09822,0.111,R05620,False,C00013,C09822
C00022_C01179,0.111,R09254,False,C00022,C01179
C00022_C20954,0.111,R11038,False,C00022,C20954
C00041_C00082,0.111,R09254,False,C00041,C00082
C00041_C21068,0.111,R11038,False,C00041,C21068
C00045_C17225,0.111,R08638,False,C00045,C17225
C00045_C17235,0.111,R10503,False,C00045,C17235
C00073_C05680,0.111,R04925,False,C00073,C05680
C00083_C12647,0.111,R06800,False,C00083,C12647
C00161_C17224,0.111,R08638,False,C00161,C17224
C00161_C20327,0.111,R10503,False,C00161,C20327
C00232_C00755,0.111,R08461,False,C00232,C00755
C00334_C16666,0.111,R08461,False,C00334,C16666
C00645_C04884,0.111,R04586,False,C00645,C04884
C01144_C01144,0.111,R03276,False,C01144,C01144
C00025_C00183,0.11,R01214,False,C00025,C00183
C00025_C00431,0.11,R02274,False,C00025,C00431
C00025_C01209,0.11,R11515,False,C00025,C01209
C00025_C03283,0.11,R06977,False,C00025,C03283
C00026_C00141,0.11,R01214,False,C00026,C00141
C00026_C00441,0.11,R06977,False,C00026,C00441
C00026_C03273,0.11,R02274,False,C00026,C03273
C00042_C00815,0.11,"R03154,R10640",False,C00042,C00815
C00059_C00224,0.11,"R00529,R01618",True,C00059,C00224
C00059_C18044,0.11,"R08942,R08978",False,C00059,C18044
C00064_C00169,0.11,"R00575,R01395",True,C00064,C00169
C00064_C21430,0.11,R11515,False,C00064,C21430
C00666_C04877,0.11,R02788,False,C00666,C04877
C00009_C01143,0.109,R01121,False,C00009,C01143
C00013_C04146,0.109,"R05615,R07267,R08752",False,C00013,C04146
C00440_C01008,0.109,R02573,False,C00440,C01008
C05223_C06251,0.109,R05146,False,C05223,C06251
C00045_C17229,0.108,R08643,False,C00045,C17229
C00049_C19696,0.108,R09590,False,C00049,C19696
C00161_C17228,0.108,R08643,False,C00161,C17228
C03069_C16471,0.108,R08095,True,C03069,C16471
C00002_C20245,0.107,R09946,False,C00002,C20245
C00007_C02222,0.107,R03891,False,C00007,C02222
C00007_C03453,0.107,R03246,False,C00007,C03453
C00007_C03572,0.107,R06839,False,C00007,C03572
C00007_C03585,0.107,R04258,False,C00007,C03585
C00007_C03676,0.107,R04061,False,C00007,C03676
C00007_C04112,0.107,R05299,False,C00007,C04112
C00007_C04634,0.107,"R05621,R05622,R07188",False,C00007,C04634
C00007_C06210,0.107,R04089,False,C00007,C06210
C00007_C06760,0.107,R05295,False,C00007,C06760
C00007_C07089,0.107,R05406,False,C00007,C07089
C00007_C12832,0.107,R06831,False,C00007,C12832
C00007_C16266,0.107,R07827,False,C00007,C16266
C00007_C16474,0.107,R08115,False,C00007,C16474
C00007_C16475,0.107,R08114,False,C00007,C16475
C00007_C18301,0.107,R09201,False,C00007,C18301
C00007_C20232,0.107,R09937,False,C00007,C20232
C00007_C20670,0.107,R10521,False,C00007,C20670
C00069_C03120,0.107,R00857,True,C00069,C03120
C00132_C20634,0.107,R10681,True,C00132,C20634
C00145_C05752,0.107,"R04960,R07766,R08157,R10172",False,C00145,C05752
C00145_C20375,0.107,R10119,False,C00145,C20375
C00145_C21505,0.107,"R11872,R11873",False,C00145,C21505
C00156_C03885,0.107,"R07273,R08747,R08753,R08782",True,C00156,C03885
C00177_C00650,0.107,R02676,False,C00177,C00650
C00177_C03742,0.107,R02676,False,C00177,C03742
C00218_C03153,0.107,R01585,True,C00218,C03153
C00218_C03623,0.107,R01587,True,C00218,C03623
C00706_C16236,0.107,R07766,False,C00706,C16236
C00002_C01138,0.106,"R02225,R02228",False,C00002,C01138
C00002_C03731,0.106,R02227,False,C00002,C03731
C00002_C20690,0.106,"R08964,R10548",False,C00002,C20690
C00009_C04376,0.106,R04463,False,C00009,C04376
C00124_C01936,0.106,R05142,False,C00124,C01936
C05761_C06026,0.106,R05075,False,C05761,C06026
C00022_C00331,0.105,R10180,False,C00022,C00331
C00041_C00078,0.105,R10180,False,C00041,C00078
C00041_C00525,0.105,R10180,False,C00041,C00525
C00045_C17233,0.105,R08647,False,C00045,C17233
C00161_C17232,0.105,R08647,False,C00161,C17232
C00011_C00345,0.104,"R01528,R10221",False,C00011,C00345
C00011_C12457,0.104,"R06759,R06763",False,C00011,C12457
C00011_C17227,0.104,R08642,False,C00011,C17227
C00011_C21442,0.104,R11578,False,C00011,C21442
C00013_C00108,0.104,"R00982,R10681,R11586,R11588",False,C00013,C00108
C00013_C00156,0.104,"R01300,R01301,R11872",False,C00013,C00156
C00013_C00587,0.104,R09589,False,C00013,C00587
C00013_C02370,0.104,R03932,False,C00013,C02370
C00013_C02371,0.104,R08117,False,C00013,C02371
C00013_C06104,0.104,R06944,False,C00013,C06104
C00013_C07086,0.104,"R02539,R02576,R05841,R09840",False,C00013,C07086
C00025_C00049,0.104,"R00355,R00357,R00359,R00373,R00400,R00493,R00578,R00695,R01713,R01731,R05053,R07164,R07165",False,C00025,C00049
