,id,mol_weight,formula,P,O,I,H,Se,Mo,X,Mg,Br,As,F,R,N,C,Zn,S,Cl,Co,polymer
2863,C01211,,C7H13N3O3R2,0,3,0,13,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0
2864,C01533,372.3671,C17H24O9,0,9,0,24,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2865,C04720,211.1715,C9H9NO5,0,5,0,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
2866,C06071,374.3829,C17H26O9,0,9,0,26,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2867,C13508,,C11H16O12SR2,0,12,0,16,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0
2868,C14388,391.2877,C21H20Cl2O3,0,3,0,20,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0
2869,C18237,521.2747,C10H12MoN5O8PS2,1,8,0,12,0,1,0,0,0,0,0,0,5,10,0,2,0,0,0
2870,C16593,162.2499,C7H14O2S,0,2,0,14,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
2871,C00094,82.0791,H2SO3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2872,C00491,240.3005,C6H12N2O4S2,0,4,0,12,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0
2873,C01678,77.1487,C2H7NS,0,0,0,7,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2874,C02320,,C10H16N3O6SR,0,6,0,16,0,0,0,0,0,0,0,1,3,10,0,1,0,0,0
2875,C02658,,CH2NOR,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2876,C05698,182.0798,C4H9NO2Se,0,2,0,9,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0
2877,C06735,59.0672,C2H5NO,0,1,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2878,C15534,,C2H6NR,0,0,0,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2879,C02588,524.8604,C36H60O2,0,2,0,60,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2880,C21447,719.8051,C35H54N5O9P,1,9,0,54,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0
2881,C04213,,C36H63N2O17P2R(C5H8)n,2,17,0,8,0,0,0,0,0,0,0,1,2,5,0,0,0,0,1
2882,C09263,178.1415,C9H6O4,0,4,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2883,C04696,,C11H18N5O11P2(C5H8O6PR)n,1,6,0,8,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1
2884,C01042,175.1394,C6H9NO5,0,5,0,9,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
2885,C01456,166.1739,C9H10O3,0,3,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2886,C01527,354.3087,C16H18O9,0,9,0,18,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
2887,C05604,195.1721,C9H9NO4,0,4,0,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
2888,C10860,289.3694,C17H23NO3,0,3,0,23,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
2889,C11636,360.3564,C16H24O9,0,9,0,24,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
2890,C12468,193.1562,C9H7NO4,0,4,0,7,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
2891,C04164,310.2992,C15H18O7,0,7,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2892,C00163,74.0785,C3H6O2,0,2,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2893,C00262,136.1115,C5H4N4O,0,1,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
2894,C03619,194.1825,C7H14O6,0,6,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2895,C16732,,C10H9IN2O3R2,0,3,1,9,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0
2896,C14862,365.3596,C12H19N3O8S,0,8,0,19,0,0,0,0,0,0,0,0,3,12,0,1,0,0,0
2897,C21445,691.752,C33H50N5O9P,1,9,0,50,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0
2898,C02216,149.1533,C6H7N5,0,0,0,7,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0
2899,C02399,,C9H14N2O7R2,0,7,0,14,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0
2900,C02671,,C5H9N2O3R,0,3,0,9,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0
2901,C01949,86.1323,C5H10O,0,1,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2902,C11278,635.5965,C27H29N3O13S,0,13,0,29,0,0,0,0,0,0,0,0,3,27,0,1,0,0,0
2903,C19794,565.317,C15H25N3O16P2,2,16,0,25,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0
2904,C03847,,C6H12O9PR,1,9,0,12,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
2905,C01421,340.2821,C15H16O9,0,9,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2906,C06371,707.6296,C26H45NO21,0,21,0,45,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0
2907,C15770,181.1455,C8H7NO4,0,4,0,7,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
2908,C00818,210.1388,C6H10O8,0,8,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2909,C01089,104.1045,C4H8O3,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2910,C03955,204.2236,C8H16N2O4,0,4,0,16,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0
2911,C00012,,C2H4NO2R(C2H2NOR)n,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1
2912,C03632,,C16H28N2O14PR,1,14,0,28,0,0,0,0,0,0,0,1,2,16,0,0,0,0,0
2913,C06866,305.4119,C18H27NO3,0,3,0,27,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
2914,C00909,318.4504,C20H30O3,0,3,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2915,C14856,575.6322,C30H29N3O7S,0,7,0,29,0,0,0,0,0,0,0,0,3,30,0,1,0,0,0
2916,C03539,267.2994,C9H17NO6S,0,6,0,17,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0
2917,C03889,,C25H49NO8PR,1,8,0,49,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0
2918,C04824,711.8611,C34H66NO12P,1,12,0,66,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0
2919,C20568,282.2445,C10H18O9,0,9,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2920,C16731,,C10H8I2N2O3R2,0,3,2,8,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0
2921,C00288,61.0168,HCO3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2922,C04681,,C17H27N5O4SR2,0,4,0,27,0,0,0,0,0,0,0,2,5,17,0,1,0,0,0
2923,C03995,296.2759,C13H16N2O6,0,6,0,16,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0
2924,C01839,168.1467,C8H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2925,C05394,178.14,C6H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2926,C05924,395.3518,C10H14N5O6PS2,1,6,0,14,0,0,0,0,0,0,0,0,5,10,0,2,0,0,0
2927,C15986,210.2298,C10H14N2O3,0,3,0,14,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
2928,C17239,183.2276,C8H9NO2S,0,2,0,9,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0
2929,C02273,370.2635,C12H18O13,0,13,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
2930,C04807,355.1385,C7H11N5O8P2,2,8,0,11,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0
2931,C00449,276.2863,C11H20N2O6,0,6,0,20,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
2932,C16700,138.1207,C7H6O3,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2933,C20277,146.1876,C6H14N2O2,0,2,0,14,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
2934,C12469,227.6012,C9H6ClNO4,0,4,0,6,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0
2935,C08246,326.2971,C12H22O10,0,10,0,22,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
2936,C14851,268.3087,C20H12O,0,1,0,12,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2937,C17345,1184.1706,C48H80N7O19P3S,3,19,0,80,0,0,0,0,0,0,0,0,7,48,0,1,0,0,0
2938,C03939,,C2H3OSR,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
2939,C00001,18.0153,H2O,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,C00014,17.0305,NH3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2941,C00169,141.0199,CH4NO5P,1,5,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2942,C00320,113.1361,HS2O3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2943,C00698,35.453,Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2944,C00708,126.9045,I,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,C00720,,BrR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2946,C00857,665.4178,C21H27N6O15P2,2,15,0,27,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0
2947,C00882,687.5542,C21H35N7O13P2S,2,13,0,35,0,0,0,0,0,0,0,0,7,21,0,1,0,0,0
2948,C01334,,ClR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2949,C01855,311.2873,C14H17NO7,0,7,0,17,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0
2950,C02297,,C2H6N2O(CH2)n,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2951,C02627,162.187,C6H14N2O3,0,3,0,14,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
2952,C02860,,C5H4N5R,0,0,0,4,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0
2953,C02863,,C10H16N2O8R2,0,8,0,16,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0
2954,C05688,168.0532,C3H7NO2Se,0,2,0,7,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2955,C19689,306.3387,C10H18N4O5S,0,5,0,18,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0
2956,C20891,85.0614,C3H3NO2,0,2,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2957,C21736,120.1701,C4H8O2S,0,2,0,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
2958,C01271,,C3H4O2SR2,0,2,0,4,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0
2959,C19811,,C29H39O2R,0,2,0,39,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0
2960,C20705,527.4737,C20H33NO15,0,15,0,33,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
2961,C00224,427.2844,C10H14N5O10PS,1,10,0,14,0,0,0,0,0,0,0,0,5,10,0,1,0,0,0
2962,C11521,630.3656,C15H24N2O19P2S,2,19,0,24,0,0,0,0,0,0,0,0,2,15,0,1,0,0,0
2963,C00190,536.2758,C14H22N2O16P2,2,16,0,22,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0
2964,C03021,,C5H7N3O3R2,0,3,0,7,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0
2965,C12477,169.1348,C7H7NO4,0,4,0,7,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
2966,C01563,61.04,CH3NO2,0,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2967,C02126,138.124,C6H6N2O2,0,2,0,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
2968,C05658,133.1473,C8H7NO,0,1,0,7,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
2969,C06044,138.1638,C8H10O2,0,2,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2970,C00380,111.102,C4H5N3O,0,1,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
2971,C18007,,C4H8NOSR,0,1,0,8,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0
2972,C02567,244.3769,C12H28N4O,0,1,0,28,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0
2973,C11735,103.1198,C4H9NO2,0,2,0,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
2974,C11911,559.3986,C18H31N3O13P2,2,13,0,31,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
2975,C00307,488.324,C14H26N4O11P2,2,11,0,26,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0
2976,C05587,167.205,C9H13NO2,0,2,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
2977,C16614,166.2036,C6H6N4S,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,1,0,0,0
2978,C00498,589.3417,C16H25N5O15P2,2,15,0,25,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0
2979,C17261,,CH2NOSR,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
2980,C11933,575.398,C18H31N3O14P2,2,14,0,31,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
2981,C01451,286.2778,C13H18O7,0,7,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2982,C06397,619.3677,C17H27N5O16P2,2,16,0,27,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0
2983,C17243,165.2769,C5H11NOS2,0,1,0,11,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0
2984,C03788,,C4H6N2O3R2,0,3,0,6,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0
2985,C21338,584.6821,C24H28N2O9S3,0,9,0,28,0,0,0,0,0,0,0,0,2,24,0,3,0,0,0
2986,C05674,473.3325,C14H27N4O10P2,2,10,0,27,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0
2987,C02261,103.1198,C4H9NO2,0,2,0,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
2988,C21487,,C3H6NOS2R,0,1,0,6,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0
2989,C16169,1078.0071,C43H66N7O17P3S,3,17,0,66,0,0,0,0,0,0,0,0,7,43,0,1,0,0,0
2990,C16173,1080.023,C43H68N7O17P3S,3,17,0,68,0,0,0,0,0,0,0,0,7,43,0,1,0,0,0
2991,C12211,565.317,C15H25N3O16P2,2,16,0,25,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0
2992,C11436,601.2874,C14H26N3O17P3,3,17,0,26,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0
2993,C02284,822.9321,C42H62O16,0,16,0,62,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
2994,C06192,589.3417,C16H25N5O15P2,2,15,0,25,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0
2995,C00797,45.0837,C2H7N,0,0,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2996,C02218,87.0773,C3H5NO2,0,2,0,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2997,C00235,246.0921,C5H12O7P2,2,7,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2998,C01894,993.8295,C31H50N9O18P3S2,3,18,0,50,0,0,0,0,0,0,0,0,9,31,0,2,0,0,0
2999,C20247,267.1962,C7H10NO6PS,1,6,0,10,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0
3000,C00750,202.3402,C10H26N4,0,0,0,26,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0
3001,C01246,,C26H47O9P(C5H8)n,1,9,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
3002,C06755,94.497,C2H3ClO2,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3003,C19971,632.4062,C19H30N4O16P2,2,16,0,30,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0
3004,C04666,238.1351,C6H11N2O6P,1,6,0,11,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
3005,C00789,537.3069,C14H25N3O15P2,2,15,0,25,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0
3006,C03442,548.3296,C16H26N2O15P2,2,15,0,26,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
3007,C14802,189.1675,C10H7NO3,0,3,0,7,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
3008,C21209,256.1471,C7H13O8P,1,8,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
3009,C04051,126.1166,C4H6N4O,0,1,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
3010,C04674,515.4216,C12H21NO17S2,0,17,0,21,0,0,0,0,0,0,0,0,1,12,0,2,0,0,0
3011,C08334,261.2717,C11H19NO6,0,6,0,19,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
3012,C00570,446.2442,C11H20N4O11P2,2,11,0,20,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0
3013,C05933,190.2004,C6H14N4O3,0,3,0,14,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
3014,C08552,726.6376,C34H34N2O16,0,16,0,34,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0
3015,C11920,532.3302,C16H26N2O14P2,2,14,0,26,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
3016,C00069,,HOR,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3017,C00132,32.0419,CH4O,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3018,C00145,,HSR,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3019,C00396,80.088,C4H4N2,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
3020,C02038,,C2H5NO2(C2H2NOR)n,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1
3021,C04476,,C5H13NO6PR,1,6,0,13,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0
3022,C05361,32.0452,N2H4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3023,C18005,684.6905,C26H48N6O15,0,15,0,48,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0
3024,C01235,342.2965,C12H22O11,0,11,0,22,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
3025,C11434,216.1263,C5H13O7P,1,7,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
3026,C03422,,C20H36N2O4R2,0,4,0,36,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0
3027,C02323,124.1372,C7H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
3028,C19731,168.2328,C10H16O2,0,2,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
3029,C05535,,C6H10NO3SR,0,3,0,10,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0
3030,C12443,531.3454,C16H27N3O13P2,2,13,0,27,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0
3031,C01191,,C25H45O8P(C5H8)n,1,8,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
3032,C16330,1057.9314,C39H62N7O19P3S,3,19,0,62,0,0,0,0,0,0,0,0,7,39,0,1,0,0,0
3033,C01594,247.2451,C10H17NO6,0,6,0,17,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
3034,C05712,,C2HNOR2,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
3035,C00227,140.0319,C2H5O5P,1,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3036,C00577,90.0779,C3H6O3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3037,C21497,467.3267,C17H18N5O9P,1,9,0,18,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0
3038,C16565,159.2724,C8H21N3,0,0,0,21,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
3039,C07296,1005.9429,C37H66N7O17P3S,3,17,0,66,0,0,0,0,0,0,0,0,7,37,0,1,0,0,0
3040,C20303,78.4976,C2H3ClO,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3041,C05673,430.2448,C11H20N4O10P2,2,10,0,20,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0
3042,C08542,902.7617,C40H42N2O22,0,22,0,42,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0
3043,C16641,586.678,C33H38N4O6,0,6,0,38,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0
3044,C03018,,OH(C6H10O5)n,0,5,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
3045,C05381,527.403,C16H25N4O10P2S,2,10,0,25,0,0,0,0,0,0,0,0,4,16,0,1,0,0,0
3046,C05670,70.0931,C3H6N2,0,0,0,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
3047,C16334,1029.8782,C37H58N7O19P3S,3,19,0,58,0,0,0,0,0,0,0,0,7,37,0,1,0,0,0
3048,C14786,144.1699,C10H8O,0,1,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
3049,C01418,252.2218,C8H16N2O7,0,7,0,16,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0
3050,C05727,,C5H8NO3SR,0,3,0,8,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0
3051,C01623,536.2758,C14H22N2O16P2,2,16,0,22,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0
3052,C02287,120.0609,C3H4O5,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3053,C16827,326.2986,C15H18O8,0,8,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
3054,C00462,,HX,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3055,C14149,168.1533,C6H8N4O2,0,2,0,8,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
3056,C01137,355.4358,C14H23N6O3S,0,3,0,23,0,0,0,0,0,0,0,0,6,14,0,1,0,0,0
3057,C15974,511.4467,C17H29N4O8P2S,2,8,0,29,0,0,0,0,0,0,0,0,4,17,0,1,0,0,0
3058,C15978,511.4467,C17H29N4O8P2S,2,8,0,29,0,0,0,0,0,0,0,0,4,17,0,1,0,0,0
3059,C16338,1001.825,C35H54N7O19P3S,3,19,0,54,0,0,0,0,0,0,0,0,7,35,0,1,0,0,0
3060,C01389,296.531,C20H40O,0,1,0,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
3061,C21129,,C5H9OSR,0,1,0,9,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0
3062,C02498,130.2279,C8H18O,0,1,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
3063,C00609,,C3H5OR,0,1,0,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
3064,C11916,546.3567,C17H28N2O14P2,2,14,0,28,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0
3065,C12414,714.7527,C37H46O14,0,14,0,46,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
3066,C05692,431.3058,C14H20N6O5Se,0,5,0,20,1,0,0,0,0,0,0,0,6,14,0,0,0,0,0
3067,C04121,543.3732,C17H26N3O15P,1,15,0,26,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
3068,C19155,515.2632,C13H19N5O13P2,2,13,0,19,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0
3069,C06548,44.0526,C2H4O,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3070,C15976,497.4201,C16H27N4O8P2S,2,8,0,27,0,0,0,0,0,0,0,0,4,16,0,1,0,0,0
3071,C21341,1208.1802,C48H62IN3O17S4,0,17,1,62,0,0,0,0,0,0,0,0,3,48,0,4,0,0,0
3072,C21342,1211.1378,C47H59IN2O19S4,0,19,1,59,0,0,0,0,0,0,0,0,2,47,0,4,0,0,0
3073,C16543,518.561,C28H30N4O6,0,6,0,30,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0
3074,C02489,,C2H3O3R,0,3,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
3075,C00184,90.0779,C3H6O3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3076,C03725,400.385,C13H25N2O8PS,1,8,0,25,0,0,0,0,0,0,0,0,2,13,0,1,0,0,0
3077,C14119,1021.7716,C36H46N7O20P3S,3,20,0,46,0,0,0,0,0,0,0,0,7,36,0,1,0,0,0
3078,C00027,34.0147,H2O2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,C00422,,C6H5O6R3,0,6,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0
3080,C05979,60.095,C3H8O,0,1,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3081,C06018,589.3815,C18H29N3O15P2,2,15,0,29,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
3082,C05263,963.8201,C33H56N7O18P3S,3,18,0,56,0,0,0,0,0,0,0,0,7,33,0,1,0,0,0
3083,C04150,941.306,C56H93O9P,1,9,0,93,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
3084,C12321,545.372,C17H29N3O13P2,2,13,0,29,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
3085,C04598,,C10H22NO7PR,1,7,0,22,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0
3086,C21017,483.3935,C15H25N4O8P2S,2,8,0,25,0,0,0,0,0,0,0,0,4,15,0,1,0,0,0
3087,C01382,253.8089,I2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,C00513,477.255,C12H21N3O13P2,2,13,0,21,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0
3089,C18026,881.6335,C26H42N7O19P3S,3,19,0,42,0,0,0,0,0,0,0,0,7,26,0,1,0,0,0
3090,C00469,46.0684,C2H6O,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3091,C07330,84.1164,C5H8O,0,1,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
3092,C16466,919.7245,C30H48N7O18P3S,3,18,0,48,0,0,0,0,0,0,0,0,7,30,0,1,0,0,0
3093,C11948,933.7511,C31H50N7O18P3S,3,18,0,50,0,0,0,0,0,0,0,0,7,31,0,1,0,0,0
3094,C00664,472.4546,C20H24N8O6,0,6,0,24,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0
3095,C05125,469.3669,C14H23N4O8P2S,2,8,0,23,0,0,0,0,0,0,0,0,4,14,0,1,0,0,0
3096,C00006,744.4129,C21H29N7O17P3,3,17,0,29,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0
3097,C05267,907.7138,C29H48N7O18P3S,3,18,0,48,0,0,0,0,0,0,0,0,7,29,0,1,0,0,0
3098,C16520,,C16H29OSR,0,1,0,29,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0
3099,C01144,853.6234,C25H42N7O18P3S,3,18,0,42,0,0,0,0,0,0,0,0,7,25,0,1,0,0,0
3100,C00440,459.4558,C20H25N7O6,0,6,0,25,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0
3101,C01045,175.1394,C6H9NO5,0,5,0,9,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
