,Node,Degree Centrality,PageRank,Betweenness Centrality,formula,mol_weight
4857,C20643,0.0001779676098949991,8.43710369374483e-05,0.0,C16H21NO,243.344
4858,C21699,0.0001779676098949991,8.43710369374483e-05,0.0,C14H18NO5R,999.0
4859,C20430,0.0001779676098949991,8.43710369374483e-05,0.0,C18H20O3,284.3496
4860,C04084,0.0001779676098949991,8.43710369374483e-05,0.0,C21H28O2,312.4458
4861,C15940,0.0001779676098949991,8.43710369374483e-05,0.0,C46H66O6,715.0126
4862,C20602,0.0001779676098949991,8.43710369374483e-05,0.0,C6H12N4O2,172.1851
4863,C01282,0.0001779676098949991,8.43710369374483e-05,0.0,C27H52NO8PR,999.0
4864,C11861,0.0001779676098949991,8.43710369374483e-05,0.0,C20H26O5,346.4174
4865,C21375,0.0001779676098949991,8.43710369374483e-05,0.0,C8H8NO2SR,999.0
4866,C18683,0.0001779676098949991,8.43710369374483e-05,0.0,C25H24O8,452.4533
4867,C21330,0.0001779676098949991,8.43710369374483e-05,0.0,C25H33NO2,379.535
4868,C02846,0.0001779676098949991,8.43710369374483e-05,0.0,C8H11N,121.1796
4869,C10552,0.0001779676098949991,8.43710369374483e-05,0.0,C21H20O7,384.3793
4870,C20525,0.0001779676098949991,8.43710369374483e-05,0.0,C28H39N,389.616
4871,C08521,0.0001779676098949991,8.43710369374483e-05,0.0,C16H17NO3,271.3111
4872,C04798,0.0001779676098949991,8.43710369374483e-05,0.0,C10H8ClN3O3,253.6418
4873,C18226,0.0001779676098949991,8.43710369374483e-05,0.0,C20H32,272.4681
4874,C20527,0.0001779676098949991,8.43710369374483e-05,0.0,C28H39NO,405.6154
4875,C20145,0.0001779676098949991,8.43710369374483e-05,0.0,C20H32,272.4681
4876,C20553,0.0001779676098949991,8.43710369374483e-05,0.0,C27H31NO3,417.5399
4877,C20530,0.0001779676098949991,8.43710369374483e-05,0.0,C28H39NO2,421.6148
4878,C20394,0.0001779676098949991,8.43710369374483e-05,0.0,C28H40N7O18P3S,887.6396
4879,C20587,0.0001779676098949991,8.43710369374483e-05,0.0,C28H37NO3,435.5983
4880,C05189,0.0001779676098949991,8.43710369374483e-05,0.0,C20H19NO5,353.3686
4881,C19943,0.0001779676098949991,8.43710369374483e-05,0.0,C30H48O2,440.7009
4882,C20946,0.0001779676098949991,8.43710369374483e-05,0.0,C30H48O2,440.7009
4883,C01779,0.0001779676098949991,8.43710369374483e-05,0.0,C12H15N3O2S,265.3314
4884,C03206,0.0001779676098949991,8.43710369374483e-05,0.0,C22H22N2O8,442.4187
4885,C21131,0.0001779676098949991,8.43710369374483e-05,0.0,C21H15N3O2,341.3627
4886,C15935,0.0001779676098949991,8.43710369374483e-05,0.0,C48H70O6,743.0658
4887,C18348,0.0001779676098949991,8.43710369374483e-05,0.0,C15H12O8,320.251
4888,C16028,0.0001779676098949991,8.43710369374483e-05,0.0,C15H24,204.3511
4889,C21320,0.0001779676098949991,8.43710369374483e-05,0.0,C11H8O5,220.1782
4890,C14039,0.0001779676098949991,8.43710369374483e-05,0.0,C2H2Cl2,96.9433
4891,C00799,0.0001779676098949991,8.43710369374483e-05,0.0,C15H10O2,222.2387
4892,C16472,0.0001779676098949991,8.43710369374483e-05,0.0,C6H5FO2,128.1011
4893,C01841,0.0001779676098949991,8.43710369374483e-05,0.0,C15H24,204.3511
4894,C20669,0.0001779676098949991,8.43710369374483e-05,0.0,C6H6ClNO,143.5709
4895,C12142,0.0001779676098949991,8.43710369374483e-05,0.0,C15H24,204.3511
4896,C15982,0.0001779676098949991,8.43710369374483e-05,0.0,C53H78O7(CH2)n,999.0
4897,C16269,0.0001779676098949991,8.43710369374483e-05,0.0,C15H24,204.3511
4898,C02359,0.0001779676098949991,8.43710369374483e-05,0.0,C7H5FO2,140.1118
4899,C01372,0.0001779676098949991,8.43710369374483e-05,0.0,C2H2R2,999.0
4900,C03734,0.0003559352197899982,8.432515538655356e-05,7.831502820695534e-05,C5H10NO7P,227.1092
4901,C15575,0.0001779676098949991,8.432508311322117e-05,0.0,C14H22NO12R,999.0
4902,C15573,0.0001779676098949991,8.42615248618993e-05,0.0,C14H22NO12R,999.0
4903,C20768,0.0001779676098949991,8.42615248618993e-05,0.0,C17H27N3O16P2,591.3543
4904,C04861,0.0001779676098949991,8.42615248618993e-05,0.0,C24H42O21,666.5777
4905,C04880,0.0001779676098949991,8.42615248618993e-05,0.0,C20H34NO16R,999.0
4906,C05897,0.0001779676098949991,8.42615248618993e-05,0.0,C87H143N7O23P2,1717.0469
4907,C21742,0.0001779676098949991,8.42615248618993e-05,0.0,C28H47N2O21R,999.0
4908,C04851,0.0001779676098949991,8.42615248618993e-05,0.0,C86H143N7O21P2,1673.0374
4909,C04914,0.0001779676098949991,8.42615248618993e-05,0.0,C26H44NO21R,999.0
4910,C04800,0.0001779676098949991,8.42615248618993e-05,0.0,C41H63N3O34R2,999.0
4911,C20421,0.0001779676098949991,8.42615248618993e-05,0.0,C65H108N2O11P2,1155.5073
4912,C04906,0.0001779676098949991,8.42615248618993e-05,0.0,C22H37N2O16R,999.0
4913,C20226,0.0001779676098949991,8.420321512021097e-05,0.0,C14H10O2,210.228
4914,C04020,0.0003559352197899982,8.419973062005482e-05,5.837577846493514e-06,C9H18N2O4,218.2502
4915,C20775,0.0003559352197899982,8.417880621650585e-05,1.6481189203353475e-06,C11H15NO10,321.2375
4916,C05945,0.0003559352197899982,8.415570760715065e-05,3.017392372980122e-05,C6H15N4O5P,254.1809
4917,C20440,0.0003559352197899982,8.415424420679031e-05,2.217467549421491e-08,C5H10O10P2,292.0744
4918,C05715,0.0003559352197899982,8.414516999404322e-05,0.0,C5H8N2O2,128.1292
4919,C03783,0.0003559352197899982,8.409500572718892e-05,2.2508949128055107e-07,C6H14NO8P,259.151
4920,C02716,0.0003559352197899982,8.40311657528102e-05,3.1996369029412846e-05,C6H9N2O4R,999.0
4921,C03594,0.0001779676098949991,8.396448849088369e-05,0.0,C27H46O2,402.6529
4922,C02207,0.0003559352197899982,8.396299936753773e-05,4.490476378187727e-06,C6H11NO4,161.1558
4923,C02306,0.0003559352197899982,8.395339895763437e-05,0.0,H2PO3NH2,97.0104
4924,C03589,0.0003559352197899982,8.395301168721099e-05,0.0,C5H8O4,132.1146
4925,C02993,0.0003559352197899982,8.391592440643242e-05,1.2261866224199134e-06,C15H23N5O4,337.3742
4926,C02055,0.0003559352197899982,8.380584432186508e-05,3.409382954779339e-05,C3H4NO3R,999.0
4927,C05960,0.0001779676098949991,8.379846973943065e-05,0.0,C20H32O5,352.4651
4928,C20443,0.0001779676098949991,8.373989276036446e-05,0.0,C6H8O3,128.1259
4929,C06433,0.0003559352197899982,8.371502732948779e-05,4.74694175790094e-06,C17H18N5O8P,451.3273
4930,C05672,0.0003559352197899982,8.371385557405907e-05,2.3954127756462995e-06,C3H8NO5P,169.0731
4931,C02979,0.0003559352197899982,8.369551738974535e-05,0.0,C3H9O6P,172.0737
4932,C03790,0.0003559352197899982,8.367485669955446e-05,7.998730568643894e-06,C5H9NO4,147.1293
4933,C05983,0.0003559352197899982,8.361450393461436e-05,1.5069896845193438e-05,C13H18N5O8P,403.2845
4934,C06019,0.0003559352197899982,8.355003317635985e-05,1.841444921397991e-06,C6H13O9P,260.1358
4935,C03139,0.0003559352197899982,8.353125093556134e-05,8.087503184136648e-07,C5H9N3O4,175.1427
4936,C02119,0.0003559352197899982,8.352625011436391e-05,3.337300063305772e-05,C4H3O4R,999.0
4937,C01682,0.0003559352197899982,8.346759139954459e-05,7.3681403268239206e-06,C11H20N4O6,304.2997
4938,C04137,0.0003559352197899982,8.346485366254264e-05,5.552364552495375e-06,C9H18N4O4,246.2636
4939,C03296,0.0003559352197899982,8.344261845863712e-05,9.725581239345123e-06,C10H18N4O5,274.2737
4940,C01231,0.0003559352197899982,8.343524915162297e-05,0.0,C6H14O12P2,340.1157
4941,C21140,0.0001779676098949991,8.342822309316375e-05,0.0,C25H33NO2,379.535
4942,C21141,0.0001779676098949991,8.342822309316375e-05,0.0,C25H33NO3,395.5344
4943,C01949,0.0001779676098949991,8.33919026068441e-05,0.0,C5H10O,86.1323
4944,C03019,0.0001779676098949991,8.33919026068441e-05,0.0,C24H34O7,434.5226
4945,C08349,0.0003559352197899982,8.330107163091689e-05,5.238545696922669e-07,C6H13NO5,179.1711
4946,C02133,0.0003559352197899982,8.329797076320875e-05,4.797177332282665e-05,CH2O5PR,999.0
4947,C11497,0.0001779676098949991,8.328313803044865e-05,0.0,C5H10O4S2,198.2605
4948,C04210,0.0003559352197899982,8.328122717573148e-05,3.949868501065252e-06,C8H16N2O4,204.2236
4949,C05840,0.0003559352197899982,8.327937678326526e-05,7.011053284905513e-07,C4H5NO4,131.0868
4950,C05572,0.0003559352197899982,8.326528275002833e-05,4.63002819478772e-05,C5H7NO4,145.1134
4951,C01698,0.0001779676098949991,8.30100136307601e-05,0.0,C6H12O6(C12H20O10)n,999.0
4952,C01752,0.0001779676098949991,8.30100136307601e-05,0.0,C10H8O4,192.1681
4953,C04247,0.0001779676098949991,8.30100136307601e-05,0.0,C12H21O11R,999.0
4954,C15770,0.0001779676098949991,8.30100136307601e-05,0.0,C8H7NO4,181.1455
4955,C03093,0.0001779676098949991,8.30100136307601e-05,0.0,C9H6O4,178.1415
4956,C02768,0.0001779676098949991,8.30100136307601e-05,0.0,C3H9O6P(C3H7O5P)n,999.0
4957,C03049,0.0001779676098949991,8.30100136307601e-05,0.0,C22H44O3,356.583
4958,C21782,0.0001779676098949991,8.30100136307601e-05,0.0,C30H52O4,476.7315
4959,C01474,0.0001779676098949991,8.30100136307601e-05,0.0,C14H8O4,240.2109
4960,C02390,0.0001779676098949991,8.30100136307601e-05,0.0,C2H6N2O2,90.0812
4961,C20472,0.0001779676098949991,8.30100136307601e-05,0.0,C36H35O16R2,999.0
4962,C20725,0.0001779676098949991,8.30100136307601e-05,0.0,C48H82O18,947.1539
4963,C04715,0.0001779676098949991,8.30100136307601e-05,0.0,C27H42O4,430.62
4964,C03963,0.0001779676098949991,8.30100136307601e-05,0.0,C27H44O3,416.6365
4965,C02980,0.0001779676098949991,8.30100136307601e-05,0.0,C14H8O3,224.2115
4966,C03823,0.0001779676098949991,8.30100136307601e-05,0.0,C20H38NO4R,999.0
4967,C21107,0.0003559352197899982,8.300545956274946e-05,5.849712516920173e-06,C11H15O8P,306.2058
4968,C04203,0.0001779676098949991,8.299769990869582e-05,0.0,C8H12N2,136.1943
4969,C20891,0.0001779676098949991,8.294073605681691e-05,0.0,C3H3NO2,85.0614
4970,C03738,0.0003559352197899982,8.293940204451229e-05,0.0,C8H14N2O5,218.2072
4971,C05217,0.0001779676098949991,8.272979318567944e-05,0.0,C3H7O6PR2,999.0
4972,C03217,0.0003559352197899982,8.271848756747565e-05,0.0,C6H8O6,176.1241
4973,C01236,0.0003559352197899982,8.256484494487232e-05,1.069513260231182e-07,C6H11O9P,258.1199
4974,C16688,0.0003559352197899982,8.244225213937704e-05,8.025120655049206e-08,C12H23O14P,422.2764
4975,C20403,0.0001779676098949991,8.23765005723006e-05,0.0,C15H22O3,250.3334
4976,C16238,0.0003559352197899982,8.234113920295002e-05,5.352492664558173e-05,C18H26N5O8PS2,535.5315
4977,C05714,0.0003559352197899982,8.23017689270391e-05,0.0,C3H6N2,70.0931
4978,C15534,0.0001779676098949991,8.215560256364083e-05,0.0,C2H6NR,999.0
4979,C09826,0.0001779676098949991,8.215560256364083e-05,0.0,C15H12O5,272.2528
4980,C15538,0.0001779676098949991,8.215560256364083e-05,0.0,C26H38O7,462.5757
4981,C21249,0.0001779676098949991,8.215560256364083e-05,0.0,C7H9NO4,171.1507
4982,C20437,0.0001779676098949991,8.215560256364083e-05,0.0,C16H20N2O,256.3428
4983,C00918,0.0001779676098949991,8.215560256364083e-05,0.0,C11H12Cl2N2O5,323.1294
4984,C02311,0.0001779676098949991,8.215560256364083e-05,0.0,H4N2(CH2)n,999.0
4985,C11783,0.0001779676098949991,8.215560256364083e-05,0.0,C21H26N2O3,354.4427
4986,C01918,0.0001779676098949991,8.215560256364083e-05,0.0,C19H37N5O7(R1)(R2),999.0
4987,C03803,0.0001779676098949991,8.215560256364083e-05,0.0,C3H7N2OR,999.0
4988,C11925,0.0001779676098949991,8.215560256364083e-05,0.0,C16H27N3O14P2,547.3448
4989,C01589,0.0001779676098949991,8.215560256364083e-05,0.0,C3H4N2,68.0773
4990,C20638,0.0001779676098949991,8.215560256364083e-05,0.0,C16H26N6O14P2,588.357
4991,C03922,0.0001779676098949991,8.215560256364083e-05,0.0,C6H12N2O3R2,999.0
4992,C00908,0.0001779676098949991,8.215560256364083e-05,0.0,C19H39N5O7,449.5423
4993,C16291,0.0001779676098949991,8.210269781128454e-05,0.0,C40H58,538.8885
4994,C15562,0.0001779676098949991,8.208691231025042e-05,0.0,C7H9N,107.1531
4995,C11440,0.0001779676098949991,8.208691231025042e-05,0.0,C11H17N4O5SR3,999.0
4996,C16366,0.0001779676098949991,8.208691231025042e-05,0.0,C7H10N4O3,198.1793
4997,C16157,0.0001779676098949991,8.208691231025042e-05,0.0,C60H100NO7P,978.4123
4998,C16673,0.0001779676098949991,8.208691231025042e-05,0.0,C5H10N2O3,146.1445
4999,C20267,0.0001779676098949991,8.208691231025042e-05,0.0,C6H10N4,138.1704
5000,C03617,0.0001779676098949991,8.208691231025042e-05,0.0,C17H28N2O12PSR3(C5H8O6PR)n,999.0
5001,C02715,0.0003559352197899982,8.199181262607543e-05,8.984640143622857e-06,C5H6NO5R,999.0
5002,C01281,0.0001779676098949991,8.198871484306396e-05,0.0,C10H10N2O3R2,999.0
5003,C11866,0.0001779676098949991,8.190095546134403e-05,0.0,C19H22O4,314.3756
5004,C01121,0.0001779676098949991,8.188804734181138e-05,0.0,C8H19N6O7P,342.2462
5005,C00273,0.0001779676098949991,8.186068071822227e-05,0.0,C6H10O6,178.14
5006,C03210,0.0003559352197899982,8.179090037494146e-05,0.0,C6H11NO4,161.1558
5007,C20522,0.0001779676098949991,8.17508893397878e-05,0.0,C6H8N2O2,140.1399
5008,C19776,0.0003559352197899982,8.172173715201739e-05,0.0,C5H8O11P2R2,999.0
5009,C21124,0.0003559352197899982,8.158519421322879e-05,8.26385422144655e-09,C11H10N2O2,202.2093
5010,C06732,0.0003559352197899982,8.158519421322879e-05,8.26385422144655e-09,C11H10N2O2,202.2093
5011,C21283,0.0003559352197899982,8.158519421322879e-05,8.26385422144655e-09,C11H9NO2,187.1947
5012,C19719,0.0003559352197899982,8.137260983408885e-05,0.0,C6H12N2O4,176.1705
5013,C16153,0.0001779676098949991,8.134241119709824e-05,0.0,C14H23N3O15P2,535.291
5014,C01990,0.0003559352197899982,8.123183855052323e-05,0.0,C6H6O8,206.107
5015,C02791,0.0001779676098949991,8.109896845649763e-05,0.0,C6H5Cl2N,162.0166
5016,C04683,0.0001779676098949991,8.103350854647213e-05,0.0,C17H28NO14R,999.0
5017,C16699,0.0003559352197899982,8.099192125432457e-05,2.326162974854462e-07,C9H17O12P,348.1978
5018,C04309,0.0001779676098949991,8.094474489215244e-05,0.0,C4H7O7P,198.0679
5019,C12434,0.0001779676098949991,8.094474489215244e-05,0.0,C16H14O5,286.2794
5020,C19827,0.0001779676098949991,8.094474489215244e-05,0.0,C18H30O3,294.429
5021,C16014,0.0001779676098949991,8.094474489215244e-05,0.0,C14H12O,196.2445
5022,C21408,0.0001779676098949991,8.094474489215244e-05,0.0,C14H14N2O4,274.272
5023,C02778,0.0001779676098949991,8.094474489215244e-05,0.0,C15H13NO,223.2698
5024,C06052,0.0001779676098949991,8.094474489215244e-05,0.0,C8H7NO3,165.1461
5025,C01486,0.0001779676098949991,8.094474489215244e-05,0.0,HClO2,68.4597
5026,C20320,0.0001779676098949991,8.094474489215244e-05,0.0,C10H14O2,166.217
5027,C16320,0.0001779676098949991,8.094474489215244e-05,0.0,C18H28O3,292.4131
5028,C07723,0.0001779676098949991,8.094474489215244e-05,0.0,C13H8O2,196.2014
5029,C04050,0.0001779676098949991,8.094474489215244e-05,0.0,C9H8N2O2,176.172
5030,C19785,0.0001779676098949991,8.094474489215244e-05,0.0,C19H34N8O8,502.5221
5031,C16319,0.0001779676098949991,8.094474489215244e-05,0.0,C18H28O3,292.4131
5032,C11641,0.0001779676098949991,8.094474489215244e-05,0.0,C46H56N4O8,792.9588
5033,C06605,0.0001779676098949991,8.094474489215244e-05,0.0,C10H16NO3PS,261.2777
5034,C02027,0.0001779676098949991,8.094474489215244e-05,0.0,C26H32O8,472.5275
5035,C16717,0.0001779676098949991,8.094474489215244e-05,0.0,C26H32O9,488.5269
5036,C21582,0.0001779676098949991,8.094474489215244e-05,0.0,C31H26MgN4O5(R1)(R2),999.0
5037,C16463,0.0001779676098949991,8.094474489215244e-05,0.0,C20H24N10O14P2,690.4107
5038,C11475,0.0001779676098949991,8.094474489215244e-05,0.0,C10H14N5O7P(C5H8O5PR)n(C5H8O5PR)n,999.0
5039,C19946,0.0001779676098949991,8.094474489215244e-05,0.0,C29H44N7O19P3S,919.6814
5040,C14117,0.0001779676098949991,8.094474489215244e-05,0.0,C36H46N7O19P3S,1005.7722
5041,C21766,0.0001779676098949991,8.094474489215244e-05,0.0,C30H38O,414.6221
5042,C21472,0.0001779676098949991,8.094474489215244e-05,0.0,C45H68N7O18P3S,1120.0438
5043,C21470,0.0001779676098949991,8.094474489215244e-05,0.0,C45H68N7O19P3S,1136.0432
5044,C14858,0.0001779676098949991,8.094474489215244e-05,0.0,C2H2Cl2O,112.9427
5045,C05985,0.0001779676098949991,8.094474489215244e-05,0.0,C3H2O,54.0474
5046,C06697,0.0001779676098949991,8.094474489215244e-05,0.0,AsO3,122.9198
5047,C05684,0.0001779676098949991,8.094474489215244e-05,0.0,SeO3,126.9582
5048,C11143,0.0001779676098949991,8.094474489215244e-05,0.0,C2H6OS,78.1334
5049,C02777,0.0001779676098949991,8.094474489215244e-05,0.0,C4H6N2O2,114.1026
5050,C15903,0.0001779676098949991,8.094474489215244e-05,0.0,C41H58O2,582.898
5051,C01590,0.0001779676098949991,8.094474489215244e-05,0.0,C20H20O6,356.3692
5052,C03207,0.0001779676098949991,8.094474489215244e-05,0.0,C21H28O2,312.4458
5053,C11939,0.0001779676098949991,8.094474489215244e-05,0.0,C10H14O,150.2176
5054,C05230,0.0001779676098949991,8.094474489215244e-05,0.0,C20H20O4,324.3704
5055,C14815,0.0001779676098949991,8.094474489215244e-05,0.0,C20H30O4,334.4498
5056,C04849,0.0001779676098949991,8.094474489215244e-05,0.0,C20H32O4,336.4657
5057,C21166,0.0001779676098949991,8.094474489215244e-05,0.0,C8H8O2,136.1479
5058,C06392,0.0001779676098949991,8.094474489215244e-05,0.0,C21H30O2,314.4617
5059,C11129,0.0001779676098949991,8.094474489215244e-05,0.0,C8H5NO2,147.1308
5060,C15569,0.0001779676098949991,8.094474489215244e-05,0.0,C24H34O4,386.5244
5061,C14781,0.0001779676098949991,8.094474489215244e-05,0.0,C20H32O4,336.4657
5062,C14813,0.0001779676098949991,8.094474489215244e-05,0.0,C20H32O4,336.4657
5063,C20644,0.0003559352197899982,8.088543415750419e-05,3.58348957762608e-07,C7H14NO9P,287.1611
5064,C01810,0.0001779676098949991,8.080961396558823e-05,0.0,H2O(C24H40O20)n,999.0
5065,C02347,0.0001779676098949991,8.080961396558823e-05,0.0,C6H12O6(C36H61O33P)n,999.0
5066,C04351,0.0001779676098949991,8.076446590821282e-05,0.0,C10H13NO,163.2163
5067,C08300,0.0001779676098949991,8.076446590821282e-05,0.0,C9H13NO,151.2056
5068,C03018,0.0001779676098949991,8.060058828375474e-05,0.0,OH(C6H10O5)n,999.0
5069,C11505,0.0001779676098949991,8.043634048283683e-05,0.0,C3H6,42.0797
5070,C04465,0.0001779676098949991,8.03755690829124e-05,0.0,C76H142O15,1295.9317
5071,C03541,0.0001779676098949991,8.035505174772443e-05,0.0,C24H30N8O9(C5H7NO3)n-2,999.0
5072,C03173,0.0001779676098949991,8.035505174772443e-05,0.0,C3H6O2S,106.1435
5073,C04546,0.0001779676098949991,8.023800295397327e-05,0.0,C8H14O5,190.1938
5074,C06197,0.0003559352197899982,8.012351645699913e-05,0.0,C20H27N10O16P3,756.4071
5075,C02216,0.0001779676098949991,8.00876498135493e-05,0.0,C6H7N5,149.1533
5076,C04711,0.0001779676098949991,7.992602694879128e-05,0.0,C14H12O3S2,292.3733
5077,C03081,0.0001779676098949991,7.992602694879128e-05,0.0,C10H8O3,176.1687
5078,C06457,0.0001779676098949991,7.992602694879128e-05,0.0,C11H22N3O6P,323.2826
5079,C02801,0.0001779676098949991,7.992602694879128e-05,0.0,C25H43N8O17P3S,852.6386
5080,C04486,0.0001779676098949991,7.992602694879128e-05,0.0,C12H10OS2,234.3372
5081,C09844,0.0001779676098949991,7.987677778208003e-05,0.0,C10H18O,154.2493
5082,C15782,0.0001779676098949991,7.984616304608563e-05,0.0,C29H48O,412.6908
5083,C03614,0.0003559352197899982,7.984095800890096e-05,0.0,C10H16N4O17P4,588.1457
5084,C16741,0.0001779676098949991,7.974247573562632e-05,0.0,C6H14N2O3,162.187
5085,C21209,0.0001779676098949991,7.974247573562632e-05,0.0,C7H13O8P,256.1471
5086,C01736,0.0001779676098949991,7.959628317172092e-05,0.0,C10H12N4O4,252.2267
5087,C21728,0.0001779676098949991,7.959628317172092e-05,0.0,C20H32,272.4681
5088,C06198,0.0003559352197899982,7.95707232941893e-05,0.0,C18H26N4O23P4,790.3071
5089,C16276,0.0001779676098949991,7.951280772910534e-05,0.0,C40H56,536.8726
5090,C21389,0.0001779676098949991,7.932064925080621e-05,0.0,C4H10O,74.1216
5091,C16141,0.0001779676098949991,7.932064925080621e-05,0.0,C15H24,204.3511
5092,C02670,0.0001779676098949991,7.930557672840578e-05,0.0,C6H8O6,176.1241
5093,C01152,0.0001779676098949991,7.927316819140168e-05,0.0,C7H11N3O2,169.1811
5094,C14084,0.0001779676098949991,7.924947756899958e-05,0.0,C11H10O2,174.1959
5095,C14151,0.0001779676098949991,7.924102098939273e-05,0.0,C27H46O2,402.6529
5096,C05818,0.0001779676098949991,7.924102098939273e-05,0.0,C15H14O2(C5H8)n,999.0
5097,C02483,0.0001779676098949991,7.924102098939273e-05,0.0,C28H48O2,416.6795
5098,C19847,0.0001779676098949991,7.924102098939273e-05,0.0,C15H16O2(C5H8)n,999.0
5099,C02671,0.0001779676098949991,7.913621533226761e-05,0.0,C5H9N2O3R,999.0
5100,C02457,0.0001779676098949991,7.900924605432123e-05,0.0,C3H8O2,76.0944
5101,C20761,0.0001779676098949991,7.891453332593574e-05,0.0,C93H155NO37P2(C24H40O20)n,999.0
5102,C05924,0.0001779676098949991,7.891453332593574e-05,0.0,C10H14N5O6PS2,395.3518
5103,C19080,0.0001779676098949991,7.891453332593574e-05,0.0,C23H33N6O18P2R(C5H8O6PR)n,999.0
5104,C01298,0.0001779676098949991,7.891453332593574e-05,0.0,C7H16N4O4,220.2263
5105,C01726,0.0001779676098949991,7.891453332593574e-05,0.0,C6H15N4O6P,270.1803
5106,C01959,0.0001779676098949991,7.891453332593574e-05,0.0,C3H9N3O3S,167.1869
5107,C02419,0.0001779676098949991,7.891453332593574e-05,0.0,C3H9N3O2S,151.1875
