Reactant_pair	CAR	KEGG_reactions	RPAIR_main
C00025_C12323	0.09	R04234,R06626	FALSE
C00026_C00166	0.09	R00694,R01582	FALSE
C00026_C00250	0.09	R05839	FALSE
C00026_C01250	0.09	R02283	FALSE
C00026_C03590	0.09	R04234,R06626	FALSE
C00037_C05464	0.09	R04486,R04487	TRUE
C00037_C05466	0.09	R03975,R08744	TRUE
C00042_C09816	0.09	R05588	FALSE
C00059_C18043	0.09	R08941,R08977	FALSE
C00064_C00079	0.09	R01375	FALSE
C00166_C00940	0.09	R01375	FALSE
C00007_C01163	0.089	R01631	FALSE
C00007_C02167	0.089	R02656	FALSE
C00007_C03666	0.089	R01506	FALSE
C00007_C04409	0.089	R02665	FALSE
C00007_C04480	0.089	R01507	FALSE
C00007_C04484	0.089	R01632	FALSE
C00007_C06332	0.089	R05155,R05720	FALSE
C00007_C06339	0.089	R05157	FALSE
C00007_C11588	0.089	R06782	FALSE
C00007_C12622	0.089	R06783	FALSE
C00007_C12833	0.089	R06833	FALSE
C00007_C14083	0.089	R06909	FALSE
C00007_C14102	0.089	R06937	FALSE
C00007_C18303	0.089	R09214	FALSE
C00008_C00041	0.089	R01150,R04369,R07651,R09595,R11064	FALSE
C00008_C00045	0.089	R07642	FALSE
C00008_C00099	0.089	R00910,R00911,R00912,R01164,R03286	FALSE
C00019_C00213	0.089	R00367,R00610,R00649,R00650,R00683,R00827,R00984,R01153,R01188,R01189,R01190,R01239,R01320,R01349,R01721,R01883,R01942,R01972,R01973,R02037,R02056,R02155,R02157,R02174,R02175,R02379,R02384,R02533,R02534,R02572,R02623,R02627,R02667,R02671,R02808,R02858,R02859,R02862,R02882,R02910,R02920,R02931,R02961,R02982,R03003,R03111,R03112,R03130,R03229,R03304,R03366,R03424,R03456,R03554,R03571,R03587,R03623,R03633,R03701,R03721,R03731,R03746,R03832,R03835,R03875,R03938,R04062,R04145,R03934,R03943,R03948,R03955,R04013,R04033,R04077,R04190,R04237,R04301,R04332,R04396,R04398,R04421,R04436,R04481,R04496,R04505,R04691,R04692,R04705,R04707,R04711,R04713,R04714,R04715,R04716,R04717,R04718,R04719,R04762,R04764,R04858,R04866,R04867,R04881,R04887,R04905,R04981,R04983,R04988,R04990,R04993,R04994,R05035,R05123,R05162,R05211,R05212,R05213,R05214,R05216,R05303,R05323,R05520,R05532,R05614,R05673,R05674,R05676,R05754,R05756,R05757,R05759,R05763,R05764,R05776,R05808,R05834,R05881,R05885,R06456,R06476,R06477,R06478,R06479,R06564,R06574,R06575,R06576,R06577,R06578,R06627,R06675,R06680,R06687,R06693,R06703,R06713,R06715,R06719,R06771,R06774,R06794,R06807,R06815,R06816,R06824,R06859,R06868,R06869,R06998,R07235,R07236,R07239,R07240,R07242,R07243,R07244,R07330,R07375,R07501,R07504,R07521,R07524,R07527,R07529,R07533,R07535,R07722,R07724,R07750,R07775,R07917,R07919,R07920,R07921,R07922,R08004,R08147,R08151,R08239,R08437,R08441,R08446,R08449,R08455,R08465,R08467,R08468,R08469,R08537,R08538,R08547,R08769,R08771,R08774,R08781,R08787,R08788,R08789,R08791,R08794,R08803,R08804,R08933,R08973,R08987,R09063,R09177,R09189,R09543,R09569,R09612,R09613,R09678,R09736,R09737,R09791,R09792,R09822,R09823,R09856,R09870,R09871,R09939,R09940,R10166,R10250,R10251,R10252,R10307,R10403,R10431,R10447,R10448,R10449,R10450,R10451,R10452,R10454,R10472,R10491,R10492,R10498,R10523,R10524,R10586,R10588,R10605,R10606,R10651,R10654,R10680,R10709,R10710,R10806,R10824,R10956,R10957,R10958,R10959,R10962,R10963,R10964,R11020,R11041,R11191,R11192,R11193,R11216,R11217,R11221,R11230,R11292,R11371,R11413,R11416,R11452,R11453,R11469,R11476,R11507,R11508,R11509,R11520,R11521,R11534,R11545,R11546,R11595,R11596,R11670,R11681,R11685,R11686,R11692,R11698,R11699,R11731,R11740,R11779,R11780,R11798,R11799,R11800,R11935,R11936,R00611,R02592,R04250,R04925,R05131,R05657,R05888,R05890,R06548,R06549,R06651,R06654,R06701,R06702,R06706,R06709,R06738,R07482,R07485,R07490,R07496,R07508,R07694,R07717,R07901,R07905,R07906,R07943,R08012,R08029,R08031,R08268,R08269,R08272,R08341,R08342,R08343,R08345,R08452,R09180,R09852,R10737,R10738,R10754,R11129,R11364,R11434,R11466	FALSE
C00033_C05993	0.089	R00322	TRUE
C00069_C00602	0.089	R03526	FALSE
C00069_C03625	0.089	R04070	TRUE
C00132_C05616	0.089	R03551	TRUE
C00132_C19846	0.089	R09725	TRUE
C00145_C05755	0.089	R04963,R08158	FALSE
C00145_C16239	0.089	R07769,R07771	FALSE
C00218_C00788	0.089	R02919	TRUE
C00218_C20361	0.089	R10103	TRUE
C00237_C06331	0.089	R05155,R05720	FALSE
C00237_C11504	0.089	R05155,R05720	FALSE
C00706_C02051	0.089	R07769,R07771	FALSE
C00013_C01494	0.088	R02194,R05744	FALSE
C00013_C04509	0.088	R07269	FALSE
C00037_C01921	0.087	R03718,R05835	TRUE
C00011_C05848	0.086	R04985,R09041	FALSE
C00011_C18252	0.086	R09164	FALSE
C00025_C00082	0.086	R00734	FALSE
C00025_C02727	0.086	R04029	FALSE
C00025_C03846	0.086	R04028	FALSE
C00025_C06055	0.086	R05085	FALSE
C00025_C12026	0.086	R06634	FALSE
C00025_C20895	0.086	R10845	FALSE
C00026_C01179	0.086	R00734	FALSE
C00026_C03682	0.086	R04028	FALSE
C00026_C05548	0.086	R04029	FALSE
C00026_C06054	0.086	R05085	FALSE
C00026_C12325	0.086	R06634	FALSE
C00026_C20646	0.086	R10845	FALSE
C00047_C01037	0.086	R10699	FALSE
C00047_C05892	0.086	R02786,R02788,R09596	TRUE
C00047_C19720	0.086	R09596	FALSE
C00053_C00374	0.086	R02122	FALSE
C00058_C05848	0.086	R09041	FALSE
C00423_C05607	0.086	R07796	FALSE
C01092_C04076	0.086	R10699	FALSE
C00013_C05619	0.085	R06583	FALSE
C00033_C05322	0.085	R04769	TRUE
C00094_C00224	0.085	R07176,R00860	TRUE
C00020_C00097	0.084	R09591	FALSE
C00037_C05951	0.084	R05055	TRUE
C00013_C00120	0.083	R01075,R03762	FALSE
C00013_C00482	0.083	R02221	FALSE
C00013_C02730	0.083	R04030	FALSE
C00025_C00199	0.083	R07456	FALSE
C00025_C00355	0.083	R02077	FALSE
C00025_C01100	0.083	R03243	FALSE
C00025_C03900	0.083	R04338	FALSE
C00026_C01267	0.083	R03243	FALSE
C00026_C04045	0.083	R02077	FALSE
C00026_C04264	0.083	R04338	FALSE
C00036_C00254	0.083	R01731,R07276	FALSE
C00049_C00826	0.083	R01731,R07276	FALSE
C00064_C03090	0.083	R01072	TRUE
C00001_C00065	0.082	R00590,R00674,R00891,R00945,R01289,R01290,R04942,R09099	FALSE
C00001_C00083	0.082	R00744	FALSE
C00001_C00097	0.082	R00899	FALSE
C00001_C00109	0.082	R00654,R01001,R04770,R04930,R08637	FALSE
C00001_C00114	0.082	R01028	FALSE
C00001_C00146	0.082	R01243	FALSE
C00001_C00164	0.082	R01358,R01367	FALSE
C00001_C00168	0.082	R00581,R00585,R00588	FALSE
C00001_C00232	0.082	R10101	FALSE
C00001_C00245	0.082	R01681	FALSE
C00001_C00258	0.082	R01752,R09645,R10615,R08571,R10324	FALSE
C00001_C00334	0.082	R01986,R01992,R02549	FALSE
C00001_C00383	0.082	R01604,R01607,R03804,R07629	FALSE
C00001_C00414	0.082	R02233	FALSE
C00001_C00593	0.082	R07167	FALSE
C00001_C00640	0.082	R02685,R03224,R09698,R10827	FALSE
C00001_C00803	0.082	R02938	FALSE
C00001_C00989	0.082	R03708	FALSE
C00001_C01010	0.082	R05563	FALSE
C00001_C01144	0.082	R03026,R03027,R05595	FALSE
C00001_C01188	0.082	R03352,R05064	FALSE
C00001_C04047	0.082	R04224	FALSE
C00001_C06456	0.082	R08866	FALSE
C00001_C06899	0.082	R07101	FALSE
C00001_C10974	0.082	R05334	FALSE
C00001_C11062	0.082	R05337	FALSE
C00001_C11150	0.082	R09150	FALSE
C00001_C11735	0.082	R08295	FALSE
C00001_C12455	0.082	R06740	FALSE
C00001_C18796	0.082	R10039	FALSE
C00001_C19491	0.082	R11639	FALSE
C00001_C21297	0.082	R11350	FALSE
C00007_C01036	0.082	R02519	FALSE
C00007_C04324	0.082	R03550	FALSE
C00007_C04434	0.082	R09565	FALSE
C00007_C04642	0.082	R03303	FALSE
C00007_C04783	0.082	R03630	FALSE
C00007_C06204	0.082	R04117	FALSE
C00007_C06318	0.082	R05148	FALSE
C00007_C06579	0.082	R05247	FALSE
C00007_C06589	0.082	R05263,R05264	FALSE
C00007_C06675	0.082	R05278	FALSE
C00007_C14104	0.082	R06930	FALSE
C00007_C18241	0.082	R09134	FALSE
C00007_C18314	0.082	R09227	FALSE
C00011_C04079	0.082	R02972	FALSE
C00014_C00065	0.082	R00220,R00221,R00223,R00581	FALSE
C00014_C00245	0.082	R07167	FALSE
C00014_C00292	0.082	R07700	FALSE
C00014_C00571	0.082	R02233	FALSE
C00014_C01672	0.082	R06740	FALSE
C00014_C01842	0.082	R02938	FALSE
C00014_C02634	0.082	R01031,R01032	FALSE
C00014_C02723	0.082	R05334	FALSE
C00014_C03401	0.082	R00195,R00203,R00205,R00368,R00396,R00398,R00452,R00562,R00666,R00673,R00728,R00906,R01031,R01032,R01286,R01584,R01683,R02408,R02953,R03528,R03037,R03732,R04941,R05861,R08170,R08654,R08660,R08667,R08686,R08698,R09366,R10147,R10583,R11352,R11463	FALSE
C00014_C04131	0.082	R03804	FALSE
C00014_C05117	0.082	R03030	FALSE
C00014_C06555	0.082	R05563	FALSE
C00014_C17234	0.082	R08637	FALSE
C00042_C14115	0.082	R06904	FALSE
C00097_C00283	0.082	R00891,R00897	TRUE
C00132_C12448	0.082	R06729	TRUE
C00132_C21159	0.082	R11189	FALSE
C00145_C12461	0.082	R06751	FALSE
C00145_C21309	0.082	R11367	FALSE
C00145_C21327	0.082	R11392	FALSE
C00218_C05588	0.082	R04894	TRUE
C00698_C02634	0.082	R01031,R01032	FALSE
C00993_C04702	0.082	R04573	TRUE
C01528_C05688	0.082	R03601	FALSE
C00013_C11468	0.081	R11365	FALSE
C00013_C20199	0.081	R10769	FALSE
C00013_C20841	0.081	R10771	FALSE
C00025_C00078	0.081	R00684	FALSE
C00025_C00328	0.081	R01956,R01957	FALSE
C00025_C00525	0.081	R00684	FALSE
C00025_C01060	0.081	R03207	FALSE
C00026_C00331	0.081	R00684	FALSE
C00026_C01244	0.081	R03207	FALSE
C00026_C01252	0.081	R01956,R01957	FALSE
C00064_C04666	0.081	R04558	FALSE
C00124_C08888	0.081	R10580	FALSE
C00008_C00258	0.08	R09665	FALSE
C00008_C00334	0.08	R01991,R01992	FALSE
C00019_C01026	0.08	R07243	FALSE
C00019_C02723	0.08	R01153	FALSE
C00019_C02724	0.08	R02862	FALSE
C00082_C03493	0.08	R06626	FALSE
C00082_C12323	0.08	R06626	FALSE
C01179_C03590	0.08	R06626	FALSE
C00002_C06509	0.079	R05221,R06558	FALSE
C00013_C00249	0.079	R01280	FALSE
C00013_C02740	0.079	R11926	FALSE
C00053_C12016	0.079	R10655	FALSE
C00270_C06139	0.079	R05115	TRUE
C00002_C04919	0.078	R04657	FALSE
C00018_C00026	0.078	R01580	FALSE
C00018_C00064	0.078	R07456	FALSE
C00025_C00643	0.078	R02700	FALSE
C00025_C00647	0.078	R01580	FALSE
C00025_C00826	0.078	R07276	FALSE
C00025_C02794	0.078	R04171	FALSE
C00025_C03415	0.078	R04217	FALSE
C00025_C04390	0.078	R04467	FALSE
C00025_C21333	0.078	R11395	FALSE
C00026_C00254	0.078	R07276	FALSE
C00026_C05539	0.078	R04467	FALSE
C00026_C05645	0.078	R04171	FALSE
C00026_C05646	0.078	R02700	FALSE
C00026_C05932	0.078	R04217	FALSE
C00026_C21332	0.078	R11395	FALSE
C00044_C06509	0.078	R06558	FALSE
C00993_C04882	0.078	R04617	TRUE
C00011_C02737	0.077	R02055,R07376	FALSE
C00011_C04751	0.077	R04209	FALSE
C00011_C17559	0.077	R08772	FALSE
C00020_C00122	0.077	R10940	FALSE
C00065_C00143	0.077	R00945,R01225,R01226,R04125	FALSE
C01481_C10447	0.077	R11206	FALSE
C00007_C04366	0.076	R03365	FALSE
C00007_C04479	0.076	R04376	FALSE
C00007_C05647	0.076	R02909	FALSE
C00007_C05835	0.076	R03097	FALSE
C00007_C06585	0.076	R05261,R05262	FALSE
C00007_C07721	0.076	R05423	FALSE
C00007_C12624	0.076	R06788	FALSE
C00007_C14092	0.076	R06919	FALSE
C00007_C18345	0.076	R09272	FALSE
C00007_C20367	0.076	R10110	FALSE
C00079_C20940	0.076	R11068	FALSE
C00132_C04142	0.076	R02624	TRUE
C00145_C05223	0.076	R04014,R04726,R05146	FALSE
C00166_C21087	0.076	R11068	FALSE
C00234_C04376	0.076	R04325	FALSE
C00124_C04911	0.075	R04633	TRUE
C00002_C19877	0.074	R09767	FALSE
C00011_C01302	0.074	R03508	FALSE
C00013_C04780	0.074	R07887	FALSE
C00019_C00719	0.074	R07244	FALSE
C00019_C01403	0.074	R01239	FALSE
C00019_C05679	0.074	R04250	FALSE
C00078_C00079	0.074	R01376	FALSE
C00079_C00525	0.074	R01376	FALSE
C00166_C00331	0.074	R01376	FALSE
C00013_C00219	0.073	R01598,R08183	FALSE
C00013_C01607	0.073	R03631	FALSE
C00013_C21323	0.073	R11390	FALSE
C00025_C20951	0.073	R10932	FALSE
C00026_C20950	0.073	R10932	FALSE
C00053_C00094	0.073	R02021	TRUE
C00020_C00049	0.072	R00483,R00485,R00578	FALSE
C00020_C00253	0.072	R01723	FALSE
C00020_C07446	0.072	R08252	FALSE
C00059_C06125	0.072	R04856	FALSE
C00073_C16608	0.072	R08345	FALSE
C00025_C04421	0.071	R04475	FALSE
C00025_C19889	0.071	R09778	FALSE
C00026_C04462	0.071	R04475	FALSE
C00026_C19888	0.071	R09778	FALSE
C00064_C04640	0.071	R04463	FALSE
C00065_C04377	0.071	R09099	TRUE
C00073_C07572	0.071	R08343	FALSE
C00001_C00042	0.07	R00407,R00411,R00499,R00713,R00714,R00829,R00830,R00832,R01777,R02570,R02603,R02734,R04365,R08549,R09280,R06855	FALSE
C00001_C00106	0.07	R00974	FALSE
C00001_C00122	0.07	R01085,R01364,R03540,R06789,R11257	FALSE
C00001_C00141	0.07	R01212,R01214,R01215,R01434,R02200	FALSE
C00001_C00148	0.07	R09650	FALSE
C00001_C00188	0.07	R01466	FALSE
C00001_C00263	0.07	R00175	FALSE
C00001_C00346	0.07	R02052,R02057,R02817,R07380,R07381,R11204,R11205,R11555,R11556,R11557	FALSE
C00001_C00431	0.07	R02273	FALSE
C00001_C00441	0.07	R09079,R09080	FALSE
C00001_C00530	0.07	R05133	FALSE
C00001_C00719	0.07	R08211	FALSE
C00001_C01271	0.07	R10208	FALSE
C00001_C01546	0.07	R10212	FALSE
C00001_C01585	0.07	R03620	FALSE
C00001_C01596	0.07	R05781	FALSE
C00001_C02115	0.07	R01225	FALSE
C00001_C02170	0.07	R02764,R03381,R03383,R03869,R03871,R10778,R03872	FALSE
C00001_C02389	0.07	R05133	FALSE
C00001_C02749	0.07	R04951	FALSE
C00001_C02804	0.07	R10980	FALSE
C00001_C04405	0.07	R04204	FALSE
C00001_C04618	0.07	R04428	FALSE
C00001_C05130	0.07	R02150	FALSE
C00001_C05669	0.07	R00916	FALSE
C00001_C05682	0.07	R04251	FALSE
C00001_C05998	0.07	R04137	FALSE
C00001_C14179	0.07	R06980	FALSE
C00001_C15987	0.07	R07515	FALSE
C00001_C18170	0.07	R03899,R09074	FALSE
C00001_C20827	0.07	R10759	FALSE
C00001_C20968	0.07	R10945	FALSE
C00007_C01249	0.07	R03439,R03440,R03441	FALSE
C00007_C01273	0.07	R03462	FALSE
C00007_C01275	0.07	R03466,R07657	FALSE
C00007_C04468	0.07	R05843	FALSE
C00007_C04796	0.07	R02075,R08836	FALSE
C00007_C04797	0.07	R02076	FALSE
C00007_C06581	0.07	R05248	FALSE
C00007_C16196	0.07	R07682,R07683	FALSE
C00007_C16203	0.07	R07704	FALSE
C00007_C16214	0.07	R07691	FALSE
C00007_C16262	0.07	R07799	FALSE
C00009_C11174	0.07	R05779,R05799,R09087	FALSE
C00011_C01103	0.07	R00965	FALSE
C00011_C18277	0.07	R09207,R09208	FALSE
C00014_C00183	0.07	R01212,R01214,R01215,R01434,R02200	FALSE
C00014_C00188	0.07	R00996	FALSE
C00014_C00380	0.07	R00974	FALSE
C00014_C00388	0.07	R02150	FALSE
C00014_C00990	0.07	R02273	FALSE
C00014_C01596	0.07	R03540	FALSE
C00014_C02512	0.07	R00486	FALSE
C00014_C02749	0.07	R02953,R03528	FALSE
C00014_C05689	0.07	R09366	FALSE
C00014_C09814	0.07	R05591	FALSE
C00014_C19781	0.07	R09650	FALSE
C00025_C05324	0.07	R07277	FALSE
C00026_C15486	0.07	R07277	FALSE
C00065_C20466	0.07	R10255	TRUE
C00065_C20628	0.07	R10441,R10464	TRUE
C00067_C06019	0.07	R05338	TRUE
C00073_C16661	0.07	R08342	FALSE
C00143_C02115	0.07	R01225	FALSE
C00155_C00283	0.07	R01287,R01288,R08633	TRUE
C00440_C04022	0.07	R10333	FALSE
C00543_C07572	0.07	R08346,R08347,R08348	TRUE
C00008_C00049	0.069	R09590	FALSE
C00008_C07446	0.069	R08252	FALSE
C00013_C21446	0.069	R11922,R11923	FALSE
C00019_C00300	0.069	R01883	FALSE
C00019_C01210	0.069	R02037	FALSE
C00019_C01502	0.069	R00827,R07330	FALSE
C00019_C03575	0.069	R03746	FALSE
C00019_C05127	0.069	R02155	FALSE
C00019_C05680	0.069	R04925	FALSE
C00019_C19673	0.069	R09543	FALSE
C00025_C01441	0.069	R08897	FALSE
C00025_C20350	0.069	R10094	FALSE
C00026_C17583	0.069	R08897	FALSE
C00026_C20351	0.069	R10094	FALSE
C00041_C01212	0.069	R03193,R10901	TRUE
C00073_C08012	0.069	R08341	FALSE
C00073_C11250	0.069	R08452	FALSE
C00073_C16546	0.069	R08272	FALSE
C00234_C04734	0.069	R04560	FALSE
C00013_C02528	0.068	R08743	FALSE
C00013_C21448	0.068	R11924,R11925	FALSE
C00020_C00025	0.068	R07643	FALSE
C00020_C00522	0.068	R02473,R02474,R10821	FALSE
C00020_C20277	0.068	R10011	FALSE
C00025_C02465	0.068	R03952	FALSE
C00026_C03832	0.068	R03952	FALSE
C00073_C07108	0.068	R08268	FALSE
C00002_C20762	0.067	R10657	FALSE
C00011_C04352	0.067	R03269	FALSE
C00013_C00695	0.067	R02794,R03718,R03719,R03720,R07295,R07296,R11539	FALSE
C00013_C20839	0.067	R10770	FALSE
C00073_C05011	0.067	R08269	FALSE
C00073_C21319	0.067	R11434	FALSE
C00007_C02700	0.066	R00678,R07362	FALSE
C00007_C06587	0.066	R05245	FALSE
C00007_C07731	0.066	R05411	FALSE
C00007_C08062	0.066	R05415	FALSE
C00013_C04554	0.066	R04507,R08738	FALSE
C00145_C05761	0.066	R04968,R05075,R08159	FALSE
C00145_C21347	0.066	R11419	FALSE
C00013_C04722	0.065	R04580,R08733	FALSE
C00073_C00440	0.065	R00946,R02573,R10333	FALSE
C00073_C07349	0.065	R11129	FALSE
C00008_C00025	0.064	R00894,R01585,R02743,R02929,R07414,R08906,R10772,R10902,R10993,R07643	FALSE
C00008_C00093	0.064	R05328	FALSE
C00008_C00522	0.064	R10821	FALSE
C00008_C16593	0.064	R08323	FALSE
C00008_C20277	0.064	R10011	FALSE
C00019_C01004	0.064	R01721	FALSE
C00019_C03172	0.064	R00649,R11063	FALSE
C00019_C06459	0.064	R02592	FALSE
C00019_C13482	0.064	R06868	FALSE
C00019_C20645	0.064	R10447	FALSE
C00020_C00651	0.064	R02711,R02712	FALSE
C03920_C04488	0.064	R04347,R09098	TRUE
C00025_C00916	0.063	R03063,R07400	FALSE
C00026_C04712	0.063	R03063,R07400	FALSE
C00001_C00013	0.062	R00087,R00138,R00257,R00336,R00426,R00515,R00578,R00662,R00720,R01668,R01855,R02100,R02720,R03016,R03531,R04035,R04638,R08243,R08396,R08529,R08697,R08993,R09195,R09828,R09832,R09833,R10186,R11323,R11515,R00435,R05669,R08393,R10816	FALSE
C00001_C00036	0.062	R00348,R00357,R00359,R01144,R07164,R07165	FALSE
C00001_C00049	0.062	R00485,R00486,R03421,R09805	FALSE
C00001_C00149	0.062	R00472,R01082,R02419,R10612	FALSE
C00001_C00152	0.062	R01267	FALSE
C00001_C00178	0.062	R01411	FALSE
C00001_C00180	0.062	R01419,R01486,R01420,R01424,R01425,R01489,R02606,R05590,R05591,R06728	FALSE
C00001_C00233	0.062	R01088,R01090	FALSE
C00001_C00253	0.062	R01268	FALSE
C00001_C00300	0.062	R01884	FALSE
C00001_C00408	0.062	R09680	FALSE
C00001_C00436	0.062	R01416	FALSE
C00001_C00489	0.062	R02401,R07402,R10982	FALSE
C00001_C00601	0.062	R02613,R02612	FALSE
C00001_C00671	0.062	R02196,R02197,R02199,R02200	FALSE
C00001_C01110	0.062	R02457,R02459,R03248,R03249	FALSE
C00001_C01165	0.062	R03314	FALSE
C00001_C01180	0.062	R00648,R00652,R00654,R03001,R07396,R08618,R09373	FALSE
C00001_C01732	0.062	R03695,R10904	FALSE
C00001_C02037	0.062	R03810	FALSE
C00001_C02129	0.062	R03211	FALSE
C00001_C02323	0.062	R05134	FALSE
C00001_C02642	0.062	R02269	FALSE
C00001_C02814	0.062	R09285,R09287	FALSE
C00001_C02835	0.062	R04065	FALSE
C00001_C03341	0.062	R04200,R04201	FALSE
C00001_C03981	0.062	R04177	FALSE
C00001_C04039	0.062	R01209,R04441	FALSE
C00001_C05147	0.062	R04374,R11625	FALSE
C00001_C05268	0.062	R04749	FALSE
C00001_C05527	0.062	R02618,R02619	FALSE
C00001_C05827	0.062	R04674	FALSE
C00001_C05936	0.062	R04025,R09075	FALSE
C00001_C06102	0.062	R05100	FALSE
C00001_C06103	0.062	R03751	FALSE
C00001_C06202	0.062	R05136	FALSE
C00001_C06382	0.062	R05170	FALSE
C00001_C06554	0.062	R05560,R05573,R06967,R06972	FALSE
C00001_C07112	0.062	R05745	FALSE
C00001_C07446	0.062	R08249,R08251,R08252	FALSE
C00001_C08733	0.062	R06968	FALSE
C00001_C08734	0.062	R06966,R06969	FALSE
C00001_C08735	0.062	R05569	FALSE
C00001_C09815	0.062	R05596	FALSE
C00001_C11950	0.062	R06415	FALSE
C00001_C14842	0.062	R07072	FALSE
C00001_C14844	0.062	R07071	FALSE
C00001_C16647	0.062	R08300	FALSE
C00001_C19780	0.062	R09647,R09649	FALSE
C00001_C21089	0.062	R11076	FALSE
C00007_C05648	0.062	R02702	FALSE
C00007_C07734	0.062	R05413	FALSE
C00007_C16209	0.062	R07702	FALSE
C00007_C18249	0.062	R09161	FALSE
C00011_C00019	0.062	R00178	FALSE
C00011_C12367	0.062	R06707,R06707	FALSE
C00014_C00049	0.062	R00357,R00359,R00490,R07164,R07165	TRUE
C00014_C00073	0.062	R00648,R00652,R00654,R03001,R07396,R08618,R09373	FALSE
C00014_C00077	0.062	R02457,R02459,R03248,R03249	FALSE
C00014_C00123	0.062	R01088,R01090	FALSE
C00014_C00152	0.062	R00483,R00485,R00578	TRUE
C00014_C00153	0.062	R01268	FALSE
C00014_C00179	0.062	R01416	FALSE
C00014_C00407	0.062	R02196,R02197,R02199,R02200	FALSE
C00014_C00436	0.062	R01152,R01399	FALSE
C00014_C00606	0.062	R02618,R02619	FALSE
C00014_C01043	0.062	R01563	FALSE
C00014_C02362	0.062	R00348,R00357,R00359,R01144,R07164,R07165	FALSE
C00014_C02376	0.062	R01411	FALSE
C00014_C02642	0.062	R00905	FALSE
C00014_C02714	0.062	R04025,R09075	FALSE
C00014_C03943	0.062	R04200,R04201	FALSE
C00014_C05127	0.062	R04674	FALSE
C00014_C05226	0.062	R02190,R05782	FALSE
C00014_C05332	0.062	R02613,R02612	FALSE
C00014_C05335	0.062	R04770	FALSE
C00014_C05715	0.062	R01887	FALSE
C00014_C06381	0.062	R05170	FALSE
C00014_C06560	0.062	R05569	FALSE
C00014_C08733	0.062	R06969	FALSE
C00014_C08734	0.062	R06967	FALSE
C00014_C08737	0.062	R06968	FALSE
C00014_C09815	0.062	R05590	FALSE
C00014_C14604	0.062	R09287	FALSE
C00014_C16074	0.062	R07855	FALSE
C00014_C18351	0.062	R09285,R09287	FALSE
C00014_C19778	0.062	R09647,R09649	FALSE
C00014_C19809	0.062	R09680	FALSE
C00145_C04688	0.062	R04550,R04567	FALSE
C00145_C18009	0.062	R08909	FALSE
C00698_C08735	0.062	R06966,R06969	FALSE
C00698_C14419	0.062	R07794	FALSE
C00008_C00012	0.061	R04730	FALSE
C00008_C19885	0.061	R09775,R10929,R11207	FALSE
C00019_C00588	0.061	R06869	FALSE
C00019_C02442	0.061	R02384	FALSE
C00019_C03005	0.061	R00984	FALSE
C00019_C03711	0.061	R04033	FALSE
C00019_C06184	0.061	R05131	FALSE
C00019_C10428	0.061	R10252	FALSE
C00019_C10452	0.061	R10251	FALSE
C00019_C11510	0.061	R05754	FALSE
C00019_C12305	0.061	R10448	FALSE
C00019_C16614	0.061	R03701	FALSE
C00019_C20634	0.061	R10451	FALSE
C00020_C00327	0.061	R01954	FALSE
C00020_C12477	0.061	R06777	FALSE
C00020_C18202	0.061	R09091	FALSE
C00025_C00825	0.061	R11270	FALSE
C00025_C01822	0.061	R11269	FALSE
C00025_C17704	0.061	R11297	FALSE
C00026_C21251	0.061	R11269	FALSE
C00026_C21252	0.061	R11270	FALSE
C00026_C21267	0.061	R11297	FALSE
C00143_C00966	0.061	R01226	FALSE
C00025_C17705	0.06	R11298,R11299	FALSE
C00026_C21268	0.06	R11298,R11299	FALSE
C00011_C12368	0.059	R06710	FALSE
C00025_C04916	0.059	R04558	FALSE
C00073_C04489	0.059	R04405	FALSE
C00007_C05155	0.058	R04602	FALSE
C00007_C05642	0.058	R03628	FALSE
C00007_C16264	0.058	R07801	FALSE
C00007_C18256	0.058	R09165	FALSE
C00020_C00082	0.058	R00735,R05671	FALSE
C00020_C00158	0.058	R10090	FALSE
C00020_C20914	0.058	R10888	FALSE
C00132_C09694	0.058	R08149,R08151	TRUE
C00145_C05764	0.058	R01706,R07762,R10700	FALSE
C00145_C16520	0.058	R08162,R10906,R11202	FALSE
C00003_C00064	0.057	R00257	FALSE
C00008_C00062	0.057	R11085	FALSE
C00008_C01042	0.057	R10678,R10687	FALSE
C00008_C18202	0.057	R09091	FALSE
C00011_C12369	0.057	R06711	FALSE
C00019_C00745	0.057	R06738	FALSE
C00019_C01575	0.057	R08465,R08467	FALSE
C00019_C03298	0.057	R10523	FALSE
C00019_C03986	0.057	R02667	FALSE
C00019_C05587	0.057	R04301	FALSE
C00019_C05831	0.057	R02671	FALSE
C00019_C06199	0.057	R03943	FALSE
C00019_C21313	0.057	R11371	FALSE
C00019_C21602	0.057	R11698	FALSE
C00025_C00832	0.057	R11285	FALSE
C00025_C00857	0.057	R00257	FALSE
C00025_C01737	0.057	R08903	FALSE
C00026_C17589	0.057	R08903	FALSE
C00026_C21263	0.057	R11285	FALSE
C00040_C00264	0.057	R09419	TRUE
C00234_C16154	0.057	R07660	FALSE
C00020_C05635	0.056	R04906	FALSE
C00020_C18911	0.056	R09379	FALSE
C00024_C03344	0.056	R00927	FALSE
C00001_C00025	0.055	R00245,R00256,R00494,R00575,R01072,R01579,R01583,R01887,R02930,R03916,R03970,R03971,R04463,R05207,R07419,R09875,R11021,R11561,R11792,R11793,R11794,R11795	FALSE
